6.364e-01,1.000e+00,1.569e-01
7.000e-01,1.000e+00,3.216e-01
7.778e-01,1.000e+00,4.524e-01
7.500e-01,8.571e-01,4.569e-01
8.571e-01,8.571e-01,6.928e-01
8.333e-01,7.143e-01,7.482e-01
1.000e+00,7.143e-01,7.623e-01
1.000e+00,5.714e-01,8.723e-01
1.000e+00,4.286e-01,8.903e-01
1.000e+00,2.857e-01,9.517e-01
1.000e+00,1.429e-01,9.867e-01
1.000e+00,0.000e+00,1.000e+00
1.000e+02,1.000e+02,1.000e+02
6.364e-01,1.000e+00,5.464e-02
7.000e-01,1.000e+00,1.661e-01
7.778e-01,1.000e+00,2.071e-01
7.500e-01,8.571e-01,2.563e-01
8.571e-01,8.571e-01,3.928e-01
8.333e-01,7.143e-01,4.754e-01
8.000e-01,5.714e-01,7.451e-01
7.500e-01,4.286e-01,8.909e-01
1.000e+00,4.286e-01,9.332e-01
1.000e+00,2.857e-01,9.774e-01
1.000e+00,1.429e-01,9.816e-01
1.000e+00,0.000e+00,1.000e+00
1.000e+02,1.000e+02,1.000e+02
6.364e-01,1.000e+00,1.912e-01
7.000e-01,1.000e+00,3.182e-01
7.778e-01,1.000e+00,3.991e-01
8.750e-01,1.000e+00,4.719e-01
8.571e-01,8.571e-01,6.306e-01
8.333e-01,7.143e-01,6.364e-01
8.000e-01,5.714e-01,6.837e-01
1.000e+00,5.714e-01,6.863e-01
1.000e+00,4.286e-01,6.980e-01
1.000e+00,2.857e-01,8.486e-01
1.000e+00,1.429e-01,8.813e-01
1.000e+00,0.000e+00,1.000e+00
1.000e+02,1.000e+02,1.000e+02
6.364e-01,1.000e+00,8.455e-02
7.000e-01,1.000e+00,2.181e-01
7.778e-01,1.000e+00,2.563e-01
7.500e-01,8.571e-01,3.244e-01
8.571e-01,8.571e-01,5.470e-01
8.333e-01,7.143e-01,6.612e-01
8.000e-01,5.714e-01,7.922e-01
7.500e-01,4.286e-01,7.931e-01
1.000e+00,4.286e-01,8.235e-01
1.000e+00,2.857e-01,8.277e-01
1.000e+00,1.429e-01,9.685e-01
1.000e+00,0.000e+00,1.000e+00
1.000e+02,1.000e+02,1.000e+02
6.364e-01,1.000e+00,1.633e-01
7.000e-01,1.000e+00,2.130e-01
7.778e-01,1.000e+00,5.544e-01
8.750e-01,1.000e+00,6.142e-01
8.571e-01,8.571e-01,7.664e-01
8.333e-01,7.143e-01,8.116e-01
8.000e-01,5.714e-01,8.564e-01
7.500e-01,4.286e-01,9.011e-01
1.000e+00,4.286e-01,9.096e-01
1.000e+00,2.857e-01,9.425e-01
1.000e+00,1.429e-01,9.514e-01
1.000e+00,0.000e+00,1.000e+00
1.000e+02,1.000e+02,1.000e+02
6.364e-01,1.000e+00,5.812e-02
7.000e-01,1.000e+00,1.067e-01
7.778e-01,1.000e+00,1.461e-01
8.750e-01,1.000e+00,3.560e-01
8.571e-01,8.571e-01,4.616e-01
8.333e-01,7.143e-01,5.311e-01
8.000e-01,5.714e-01,6.963e-01
1.000e+00,5.714e-01,7.241e-01
1.000e+00,4.286e-01,8.105e-01
1.000e+00,2.857e-01,8.536e-01
1.000e+00,1.429e-01,8.705e-01
1.000e+00,0.000e+00,1.000e+00
1.000e+02,1.000e+02,1.000e+02
6.364e-01,1.000e+00,5.352e-01
7.000e-01,1.000e+00,6.074e-01
7.778e-01,1.000e+00,6.569e-01
7.500e-01,8.571e-01,7.183e-01
7.143e-01,7.143e-01,7.490e-01
6.667e-01,5.714e-01,7.881e-01
8.000e-01,5.714e-01,7.957e-01
7.500e-01,4.286e-01,8.017e-01
6.667e-01,2.857e-01,8.092e-01
1.000e+00,2.857e-01,9.438e-01
1.000e+00,1.429e-01,9.740e-01
1.000e+00,0.000e+00,1.000e+00
1.000e+02,1.000e+02,1.000e+02
6.364e-01,1.000e+00,5.450e-02
7.000e-01,1.000e+00,5.699e-02
7.778e-01,1.000e+00,1.428e-01
8.750e-01,1.000e+00,1.963e-01
8.571e-01,8.571e-01,3.647e-01
8.333e-01,7.143e-01,3.960e-01
8.000e-01,5.714e-01,4.438e-01
7.500e-01,4.286e-01,7.480e-01
1.000e+00,4.286e-01,7.620e-01
1.000e+00,2.857e-01,8.126e-01
1.000e+00,1.429e-01,8.619e-01
1.000e+00,0.000e+00,1.000e+00
1.000e+02,1.000e+02,1.000e+02
6.364e-01,1.000e+00,6.480e-02
7.000e-01,1.000e+00,2.178e-01
6.667e-01,8.571e-01,2.399e-01
7.500e-01,8.571e-01,2.840e-01
8.571e-01,8.571e-01,4.435e-01
8.333e-01,7.143e-01,5.715e-01
8.000e-01,5.714e-01,5.976e-01
7.500e-01,4.286e-01,8.130e-01
6.667e-01,2.857e-01,8.498e-01
1.000e+00,2.857e-01,8.838e-01
1.000e+00,1.429e-01,8.906e-01
1.000e+00,0.000e+00,1.000e+00
1.000e+02,1.000e+02,1.000e+02
6.364e-01,1.000e+00,2.045e-01
7.000e-01,1.000e+00,2.990e-01
7.778e-01,1.000e+00,3.477e-01
7.500e-01,8.571e-01,3.922e-01
7.143e-01,7.143e-01,5.663e-01
8.333e-01,7.143e-01,5.836e-01
8.000e-01,5.714e-01,6.941e-01
7.500e-01,4.286e-01,7.334e-01
6.667e-01,2.857e-01,9.140e-01
5.000e-01,1.429e-01,9.285e-01
1.000e+00,1.429e-01,9.443e-01
1.000e+00,0.000e+00,1.000e+00
1.000e+02,1.000e+02,1.000e+02
6.364e-01,1.000e+00,1.506e-01
7.000e-01,1.000e+00,2.085e-01
7.778e-01,1.000e+00,2.852e-01
7.500e-01,8.571e-01,4.890e-01
8.571e-01,8.571e-01,7.926e-01
8.333e-01,7.143e-01,8.017e-01
8.000e-01,5.714e-01,8.216e-01
7.500e-01,4.286e-01,8.609e-01
6.667e-01,2.857e-01,9.314e-01
5.000e-01,1.429e-01,9.439e-01
1.000e+00,1.429e-01,9.564e-01
1.000e+00,0.000e+00,1.000e+00
1.000e+02,1.000e+02,1.000e+02
6.364e-01,1.000e+00,2.832e-01
6.000e-01,8.571e-01,3.194e-01
6.667e-01,8.571e-01,6.026e-01
7.500e-01,8.571e-01,6.338e-01
7.143e-01,7.143e-01,7.040e-01
8.333e-01,7.143e-01,7.155e-01
1.000e+00,7.143e-01,7.203e-01
1.000e+00,5.714e-01,7.547e-01
1.000e+00,4.286e-01,8.358e-01
1.000e+00,2.857e-01,8.466e-01
1.000e+00,1.429e-01,8.632e-01
1.000e+00,0.000e+00,1.000e+00
1.000e+02,1.000e+02,1.000e+02
6.364e-01,1.000e+00,8.638e-02
7.000e-01,1.000e+00,3.479e-01
7.778e-01,1.000e+00,3.915e-01
7.500e-01,8.571e-01,3.954e-01
8.571e-01,8.571e-01,5.116e-01
1.000e+00,8.571e-01,5.265e-01
1.000e+00,7.143e-01,8.615e-01
1.000e+00,5.714e-01,9.144e-01
1.000e+00,4.286e-01,9.670e-01
1.000e+00,1.429e-01,9.799e-01
1.000e+00,0.000e+00,1.000e+00
1.000e+02,1.000e+02,1.000e+02
6.364e-01,1.000e+00,7.265e-02
7.000e-01,1.000e+00,3.866e-01
7.778e-01,1.000e+00,5.211e-01
7.500e-01,8.571e-01,8.421e-01
8.571e-01,8.571e-01,8.470e-01
8.333e-01,7.143e-01,8.502e-01
8.000e-01,5.714e-01,8.711e-01
7.500e-01,4.286e-01,8.789e-01
6.667e-01,2.857e-01,8.888e-01
5.000e-01,1.429e-01,9.561e-01
1.000e+00,1.429e-01,9.746e-01
1.000e+00,0.000e+00,1.000e+00
1.000e+02,1.000e+02,1.000e+02
6.364e-01,1.000e+00,1.244e-01
6.000e-01,8.571e-01,2.181e-01
5.556e-01,7.143e-01,3.152e-01
6.250e-01,7.143e-01,3.213e-01
5.714e-01,5.714e-01,4.763e-01
5.000e-01,4.286e-01,5.913e-01
6.000e-01,4.286e-01,6.349e-01
5.000e-01,2.857e-01,7.704e-01
3.333e-01,1.429e-01,8.681e-01
5.000e-01,1.429e-01,9.020e-01
0.000e+00,0.000e+00,9.604e-01
1.000e+00,0.000e+00,1.000e+00
1.000e+02,1.000e+02,1.000e+02
6.364e-01,1.000e+00,8.862e-02
7.000e-01,1.000e+00,1.948e-01
7.778e-01,1.000e+00,2.928e-01
7.500e-01,8.571e-01,3.094e-01
7.143e-01,7.143e-01,5.448e-01
6.667e-01,5.714e-01,8.553e-01
8.000e-01,5.714e-01,8.739e-01
7.500e-01,4.286e-01,9.003e-01
1.000e+00,4.286e-01,9.563e-01
1.000e+00,2.857e-01,9.674e-01
1.000e+00,1.429e-01,9.688e-01
1.000e+00,0.000e+00,1.000e+00
1.000e+02,1.000e+02,1.000e+02
6.364e-01,1.000e+00,1.289e-02
7.000e-01,1.000e+00,2.813e-01
7.778e-01,1.000e+00,4.270e-01
7.500e-01,8.571e-01,6.031e-01
8.571e-01,8.571e-01,6.968e-01
8.333e-01,7.143e-01,8.139e-01
1.000e+00,7.143e-01,8.494e-01
1.000e+00,5.714e-01,8.847e-01
1.000e+00,4.286e-01,9.802e-01
1.000e+00,0.000e+00,1.000e+00
1.000e+02,1.000e+02,1.000e+02
6.364e-01,1.000e+00,2.220e-01
6.000e-01,8.571e-01,3.304e-01
6.667e-01,8.571e-01,3.423e-01
7.500e-01,8.571e-01,5.822e-01
7.143e-01,7.143e-01,7.114e-01
6.667e-01,5.714e-01,7.121e-01
8.000e-01,5.714e-01,7.639e-01
7.500e-01,4.286e-01,7.920e-01
6.667e-01,2.857e-01,8.075e-01
1.000e+00,2.857e-01,8.888e-01
1.000e+00,1.429e-01,9.307e-01
1.000e+00,0.000e+00,1.000e+00
1.000e+02,1.000e+02,1.000e+02
6.364e-01,1.000e+00,7.234e-02
7.000e-01,1.000e+00,8.638e-02
7.778e-01,1.000e+00,9.595e-02
8.750e-01,1.000e+00,2.858e-01
8.571e-01,8.571e-01,3.256e-01
8.333e-01,7.143e-01,3.746e-01
8.000e-01,5.714e-01,7.096e-01
7.500e-01,4.286e-01,7.232e-01
1.000e+00,4.286e-01,7.570e-01
1.000e+00,2.857e-01,8.862e-01
1.000e+00,1.429e-01,9.358e-01
1.000e+00,0.000e+00,1.000e+00
1.000e+02,1.000e+02,1.000e+02
6.364e-01,1.000e+00,8.077e-02
7.000e-01,1.000e+00,2.991e-01
7.778e-01,1.000e+00,3.129e-01
8.750e-01,1.000e+00,3.731e-01
8.571e-01,8.571e-01,4.739e-01
8.333e-01,7.143e-01,7.917e-01
8.000e-01,5.714e-01,8.778e-01
1.000e+00,5.714e-01,9.055e-01
1.000e+00,4.286e-01,9.153e-01
1.000e+00,2.857e-01,9.155e-01
1.000e+00,1.429e-01,9.170e-01
1.000e+00,0.000e+00,1.000e+00
